,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,1997-98,OTT,19,72,38,2,3,2,0,2,5,6,0,4.7,,4.7,,</td>,,,,
2,1998-99,OTT,20,34,32,-5,1,2,0,0,2,1,0,5.9,,5.9,,18:06,,,,
3,1999-00,OTT,21,65,39,12,5,0,0,1,11,2,1,5.2,,5.2,,16:50,,,,
4,2000-01,OTT,22,73,31,8,0,2,0,0,8,4,0,2.6,,2.6,,21:28,,,,
5,2001-02,OTT,23,63,29,5,5,1,0,1,9,7,0,5.8,,5.8,,19:31,,,,
6,2002-03,OTT,24,78,71,7,1,2,0,1,13,3,0,3.1,,3.1,,20:13,,,,
7,2003-04,OTT,25,82,46,15,7,0,0,1,13,3,0,7.5,,7.5,,20:50,,,,
8,2005-06,OTT,27,69,90,19,1,0,0,0,11,1,6,1.3,,1.3,,20:52,,,,
9,2006-07,OTT,28,82,80,36,7,0,1,3,14,0,4,8.5,,8.5,,22:22,,,,
10,2007-08,OTT,29,81,56,15,4,1,0,1,10,0,3,6.3,164,6.3,164,22:29,126,151,25,57
11,2008-09,OTT,30,82,66,-14,5,0,1,0,11,3,2,6.8,183,6.8,183,21:52,113,114,32,56
12,2009-10,OTT,31,82,45,8,6,1,1,2,12,3,1,9.8,172,9.8,172,22:21,97,142,29,75
13,2010-11,OTT,32,82,32,-35,1,0,0,0,7,1,0,1.2,170,1.2,170,21:31,116,152,26,54
14,2011-12,OTT,33,80,16,12,1,4,0,1,12,0,2,5.9,190,5.9,190,19:07,134,137,18,50
15,2012-13,OTT,34,48,43,-5,4,1,0,0,9,0,0,5.6,162,5.6,162,21:03,93,78,9,20
16,2013-14,OTT,35,70,30,-13,0,1,0,0,7,7,0,1.1,173,1.1,173,19:14,140,95,10,46
17,2014-15,OTT,36,36,14,0,0,0,0,0,2,1,0,0.0,69,0.0,69,20:54,70,54,7,26
