,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2000-01,CGY,23,62,30,-7,2,1,0,0,8,7,1,3.8,,3.8,,20:36,,,,
2,2001-02,CGY,24,79,52,-8,5,1,0,0,13,9,0,4.8,,4.8,,21:10,,,,
3,2002-03,CGY,25,81,28,-7,3,3,0,0,11,8,1,4.2,,4.2,,25:47,,,,
4,2003-04,CGY,26,67,30,6,2,2,0,1,3,12,1,4.3,,4.3,,21:13,,,,
5,2005-06,BUF,28,75,82,9,1,0,0,0,13,3,0,1.5,,1.5,,21:38,,,,
6,2006-07,BUF,29,67,55,10,2,0,0,1,14,2,1,4.5,,4.5,,20:36,,,,
7,2007-08,BUF,30,82,74,1,1,3,0,0,21,0,1,4.7,175,4.7,175,21:40,155,144,18,83
8,2008-09,BUF,31,80,70,0,3,0,0,0,14,5,1,3.0,201,3.0,201,21:47,165,166,20,67
9,2009-10,BUF,32,67,30,10,4,0,0,1,14,2,0,5.2,145,5.2,145,18:52,123,97,10,48
10,2010-11,ANA,33,78,42,32,3,0,0,0,20,2,0,3.0,195,3.0,195,22:10,141,178,11,38
11,2011-12,ANA,34,74,46,0,0,0,0,0,12,0,1,0.0,125,0.0,125,18:54,134,152,13,33
12,2012-13,ANA,35,35,12,-1,0,0,0,0,5,0,1,0.0,61,0.0,61,19:23,83,76,6,19
