,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,1998-99,CHI,20,25,10,7,9,0,0,2,5,1,0,21.4,,21.4,,14:14,,,,
2,1999-00,CHI,21,47,18,-6,10,0,0,1,8,0,0,11.6,,11.6,,12:54,,,,
3,2000-01,BUF,22,79,54,1,14,9,0,5,23,5,0,14.7,,14.7,,15:01,,,,
4,2001-02,BUF,23,76,42,-10,16,7,0,3,15,6,0,14.9,,14.9,,15:14,,,,
5,2002-03,BUF,24,76,44,-14,12,2,0,2,13,8,0,10.4,,10.4,,15:04,,,,
6,2003-04,BUF,25,77,40,-9,12,10,0,1,24,7,0,14.1,,14.1,,17:00,,,,
7,2005-06,BUF,27,54,38,-1,11,9,0,4,9,11,0,17.2,,17.2,,16:00,,,,
8,2006-07,NSH,28,82,28,14,16,5,0,3,31,14,0,14.7,,14.7,,16:12,,,,
9,2007-08,NSH,29,80,34,5,22,7,0,8,34,9,0,15.1,336,15.1,336,18:30,44,11,47,54
10,2008-09,NSH,30,82,20,1,11,5,0,4,32,17,0,9.1,318,9.1,318,17:30,33,13,39,66
11,2009-10,NSH,31,74,20,8,13,3,1,3,18,10,0,15.2,196,15.2,196,14:46,20,19,33,34
12,2010-11,NSH,32,70,16,2,9,1,0,2,6,3,0,11.2,148,11.2,148,11:11,45,8,35,23
