,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,1997-98,PHX,20,5,2,1,1,0,0,0,0,0,0,25.0,,25.0,,</td>,,,,
2,1998-99,PHX,21,64,30,-3,6,2,0,2,12,2,0,8.9,,8.9,,11:13,,,,
3,1999-00,PHX,22,13,0,0,1,0,0,0,1,0,0,11.1,,11.1,,7:41,,,,
4,2000-01,PHX,23,30,12,-2,2,9,0,1,1,3,0,25.6,,25.6,,10:50,,,,
5,2001-02,PHX,24,78,52,6,20,12,0,5,18,10,0,<str,,<str,,15:44,,,,
6,2002-03,TOT,25,82,62,-20,15,9,0,4,18,16,0,13.3,,13.3,,17:10,,,,
7,2002-03,PHX,25,68,50,-21,13,4,0,3,14,15,0,12.0,,12.0,,17:02,,,,
8,2002-03,BUF,25,14,12,1,2,5,0,1,4,1,0,17.9,,17.9,,17:49,,,,
9,2003-04,BUF,26,82,70,-7,17,11,0,3,21,16,0,14.4,,14.4,,18:20,,,,
10,2005-06,BUF,28,48,48,3,14,11,0,4,15,17,1,17.0,,17.0,,19:04,,,,
11,2006-07,BUF,29,81,89,17,23,9,0,6,42,21,0,13.7,,13.7,,19:19,,,,
12,2007-08,PHI,30,79,68,-22,17,14,0,3,17,23,1,17.0,299,17.0,299,18:52,29,17,28,43
13,2008-09,PHI,31,29,26,-1,7,4,0,0,8,6,0,20.4,97,20.4,97,15:39,13,6,8,16
14,2009-10,PHI,32,75,71,-2,18,8,0,1,18,9,0,13.5,318,13.5,318,16:35,53,17,31,21
15,2010-11,PHI,33,77,87,20,28,6,0,6,25,9,0,13.8,386,13.8,386,18:19,36,17,33,16
16,2011-12,PHI,34,70,69,5,12,4,0,3,20,13,0,9.2,310,9.2,310,17:22,48,16,18,32
17,2012-13,PHI,35,34,10,-13,3,3,0,1,7,3,0,6.9,143,6.9,143,16:04,15,6,7,13
18,2013-14,MTL,36,69,30,1,9,4,0,1,10,2,0,11.0,188,11.0,188,12:46,23,11,22,17
19,2014-15,COL,37,57,18,-7,8,0,0,3,4,0,0,11.6,113,11.6,113,12:07,19,9,23,9
