,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,1997-98,SJS,19,74,40,-2,8,2,0,3,16,4,0,8.5,,8.5,,</td>,,,,
2,1998-99,SJS,20,78,52,7,11,3,2,3,12,8,2,11.4,,11.4,,15:23,,,,
3,1999-00,SJS,21,74,22,4,6,2,4,3,14,0,1,10.0,,10.0,,14:07,,,,
4,2000-01,SJS,22,81,28,9,9,2,3,5,16,2,0,9.2,,9.2,,16:06,,,,
5,2001-02,SJS,23,77,32,23,14,4,3,5,18,2,0,12.1,,12.1,,15:39,,,,
6,2002-03,SJS,24,82,16,9,22,6,0,2,12,8,0,13.5,,13.5,,16:31,,,,
7,2003-04,SJS,25,64,36,0,9,10,2,6,12,8,0,13.3,,13.3,,16:25,,,,
8,2005-06,TOT,27,74,48,6,21,8,0,6,19,9,2,16.1,,16.1,,18:21,,,,
9,2005-06,SJS,27,23,16,-8,3,3,0,0,4,5,1,12.5,,12.5,,17:28,,,,
10,2005-06,BOS,27,51,32,14,18,5,0,6,15,4,1,17.4,,17.4,,18:44,,,,
11,2006-07,BOS,28,76,46,-24,15,10,2,1,9,8,0,12.1,,12.1,,18:36,,,,
12,2007-08,BOS,29,80,40,11,16,10,1,5,16,13,0,11.8,334,11.8,334,17:00,50,25,25,21
13,2008-09,BOS,30,19,8,9,3,4,0,0,5,1,0,15.6,65,15.6,65,16:01,12,3,5,3
14,2009-10,BOS,31,76,30,14,17,4,1,2,9,6,0,10.8,313,10.8,313,16:46,69,24,31,19
15,2010-11,TOT,32,35,23,6,4,1,0,1,8,2,1,8.8,98,8.8,98,14:14,23,6,12,11
16,2010-11,LAK,32,17,17,6,3,1,0,0,4,0,1,14.8,44,14.8,44,14:28,12,2,5,6
17,2010-11,WSH,32,18,6,0,1,0,0,1,4,2,0,3.3,54,3.3,54,14:01,11,4,7,5
18,2011-12,TOT,33,48,25,-13,3,0,0,1,2,0,0,4.6,100,4.6,100,12:19,49,14,12,12
19,2011-12,VAN,33,6,2,-5,0,0,0,0,0,0,0,0.0,6,0.0,6,13:53,3,2,0,1
20,2011-12,FLA,33,42,23,-8,3,0,0,1,2,0,0,4.8,94,4.8,94,12:05,46,12,12,11
