,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2000-01,SJS,22,21,19,0,1,0,0,0,1,0,0,6.3,,6.3,,6:58,,,,
2,2001-02,SJS,23,54,43,22,9,0,0,2,13,0,0,14.3,,14.3,,8:27,,,,
3,2002-03,SJS,24,46,37,-1,2,0,0,0,3,0,0,9.5,,9.5,,7:54,,,,
4,2003-04,PIT,25,82,65,-27,7,0,0,1,8,1,0,8.2,,8.2,,12:48,,,,
5,2005-06,WSH,27,74,72,-8,7,0,0,1,11,0,1,8.0,,8.0,,12:36,,,,
6,2006-07,WSH,28,57,47,-5,4,0,0,0,8,0,1,5.2,,5.2,,11:55,,,,
7,2007-08,WSH,29,77,74,1,5,1,1,2,11,0,0,6.3,173,6.3,173,9:00,126,17,21,20
8,2008-09,WSH,30,81,59,-1,5,0,0,1,6,0,0,5.1,166,5.1,166,10:37,115,16,21,22
9,2009-10,WSH,31,77,47,6,9,0,1,5,14,0,0,10.2,193,10.2,193,11:02,112,19,27,8
10,2010-11,WSH,32,61,68,-3,4,0,0,0,7,0,0,6.9,103,6.9,103,10:29,156,15,12,5
11,2011-12,FLA,33,45,31,-3,3,0,0,0,5,0,0,8.6,61,8.6,61,10:52,134,11,7,2
