,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2000-01,WSH,23,61,35,3,2,0,0,0,4,0,0,4.3,,4.3,,9:39,,,,
2,2001-02,TOT,24,25,28,-2,0,0,0,0,1,0,0,0.0,,0.0,,7:19,,,,
3,2001-02,WSH,24,24,28,-3,0,0,0,0,1,0,0,0.0,,0.0,,7:06,,,,
4,2001-02,NYR,24,1,0,1,0,0,0,0,0,0,0,</td,,</td,,12:44,,,,
5,2002-03,WSH,25,14,6,1,1,0,0,1,1,0,0,25.0,,25.0,,8:30,,,,
6,2003-04,WSH,26,44,14,-2,5,0,1,2,5,0,0,15.8,,15.8,,12:48,,,,
7,2005-06,STL,28,30,14,-3,1,1,0,0,4,1,0,4.9,,4.9,,11:56,,,,
8,2008-09,STL,31,3,0,2,0,0,0,0,1,0,0,0.0,4,0.0,4,11:03,2,2,0,0
9,2009-10,BOS,32,16,7,-2,0,0,0,0,1,0,0,0.0,23,0.0,23,11:03,14,5,3,0
10,2011-12,BOS,34,1,0,0,0,0,0,0,0,0,0,0.0,2,0.0,2,13:59,2,3,0,0
